Date,AAPL,AMZN,GOOG,MSFT
2021-09-29,139.82688903808594,165.05599975585938,133.606689453125,274.8050842285156
2021-09-30,138.5248565673828,164.2519989013672,132.3597412109375,272.7925109863281
2021-10-01,139.650634765625,164.16299438476562,135.5349884033203,279.7399597167969
2021-10-04,136.21449279785156,159.48899841308594,132.8558349609375,273.9439697265625
2021-10-05,138.14303588867188,161.0500030517578,135.25144958496094,279.4110107421875
2021-10-06,139.01434326171875,163.10049438476562,136.4204559326172,283.62017822265625
2021-10-07,140.27719116210938,165.1215057373047,138.239501953125,285.3038024902344
2021-10-08,139.89540100097656,164.43099975585938,139.1040802001953,285.3038024902344
2021-10-11,139.80731201171875,162.31500244140625,137.90380859375,284.7038879394531
2021-10-12,138.5346221923828,162.3665008544922,135.78378295898438,283.3976135253906
2021-10-13,137.947265625,164.21400451660156,136.9627227783203,286.716552734375
2021-10-14,140.7373046875,164.9929962158203,140.45086669921875,292.9480285644531
2021-10-15,141.7946014404297,170.4510040283203,140.7120819091797,294.3607482910156
2021-10-18,143.4686737060547,172.33700561523438,141.98883056640625,297.341064453125
2021-10-19,145.6322021484375,172.20750427246094,142.84449768066406,298.2506408691406
2021-10-20,146.12167358398438,170.7530059814453,141.44703674316406,297.4571228027344
2021-10-21,146.3370819091797,171.75050354003906,141.81004333496094,300.6987609863281
2021-10-22,145.5636444091797,166.77749633789062,137.68280029296875,299.1505126953125
2021-10-25,145.51473999023438,166.01849365234375,137.8297882080078,298.15386962890625
2021-10-26,146.18040466308594,168.80349731445312,138.72265625,300.0697021484375
2021-10-27,145.72032165527344,169.62449645996094,145.43228149414062,312.70697021484375
2021-10-28,149.36212158203125,172.32850646972656,145.1357879638672,313.8487243652344
2021-10-29,146.65032958984375,168.6215057373047,147.26272583007812,320.88336181640625
2021-11-01,145.8280029296875,165.90550231933594,142.7967987060547,318.7061462402344
2021-11-02,146.86573791503906,165.6374969482422,144.87161254882812,322.3444519042969
2021-11-03,148.30477905273438,169.1999969482422,145.79229736328125,323.186279296875
2021-11-04,147.78591918945312,173.85000610351562,147.6724395751953,325.5472106933594
2021-11-05,148.31536865234375,175.94949340820312,148.22665405273438,325.1795959472656
2021-11-08,147.4918212890625,174.44900512695312,148.33639526367188,326.0794677734375
2021-11-09,147.85455322265625,178.81149291992188,148.23410034179688,325.07318115234375
2021-11-10,145.02117919921875,174.1024932861328,145.62940979003906,320.08984375
2021-11-11,144.97216796875,173.625,145.75059509277344,321.66717529296875
2021-11-12,147.0506134033203,176.25750732421875,148.6283721923828,325.8182373046875
2021-11-15,147.06045532226562,177.28399658203125,148.37265014648438,325.189208984375
2021-11-16,148.0408172607422,177.03500366210938,148.06275939941406,328.5179138183594
2021-11-17,150.48202514648438,177.4499969482422,148.0488739013672,328.7408142089844
2021-11-18,154.7761993408203,184.80299377441406,149.68467712402344,330.8249816894531
2021-11-19,157.40370178222656,183.82850646972656,148.9333038330078,332.6087646484375
2021-11-22,157.86448669433594,178.6284942626953,146.078857421875,329.42913818359375
2021-11-23,158.24684143066406,179.0019989013672,145.75953674316406,327.3449401855469
2021-11-24,158.76644897460938,179.02049255371094,145.72030639648438,327.56787109375
2021-11-26,153.73696899414062,175.22799682617188,141.83535766601562,319.5897521972656
2021-11-29,157.09979248046875,178.07850646972656,145.1208953857422,326.3270568847656
